"Date","chamber","CO2cum","CO2flux"
2008-11-07,"ch01",12650.7807663145,124.41360132841
2008-11-08,"ch01",12688.3007319876,37.5199656730957
2008-11-09,"ch01",12832.7881910159,144.487459028319
2008-11-10,"ch01",12966.9538156222,134.165624606281
2008-11-11,"ch01",13100.6151272957,133.661311673499
2008-11-12,"ch01",13219.5752802846,118.960152988902
2008-11-13,"ch01",13356.208210436,136.632930151402
2008-11-14,"ch01",13455.0532397862,98.8450293501906
2008-11-15,"ch01",13513.1154824149,58.0622426287092
2008-11-16,"ch01",13631.6327499611,118.517267546225
2008-11-17,"ch01",13733.0259596403,101.393209679119
2008-11-18,"ch01",13850.8813161914,117.855356551111
2008-11-19,"ch01",13941.7698888332,90.8885726418811
2008-11-20,"ch01",14030.0941545613,88.3242657280182
2008-11-21,"ch01",14160.3729934354,130.278838874162
2008-11-22,"ch01",14301.0264940604,140.653500624952
2008-11-23,"ch01",14391.8274446696,90.8009506092078
2008-11-24,"ch01",14546.0715572676,154.244112598003
2008-11-25,"ch01",14672.3051234456,126.233566178053
2008-11-26,"ch01",14739.4533638095,67.1482403638782
2008-11-27,"ch01",14856.5521439333,117.09878012382
2008-11-28,"ch01",14908.2542428936,51.702098960237
2008-11-29,"ch01",15035.2269216426,126.972678749012
2008-11-30,"ch01",15194.4323495464,159.205427903837
2008-12-01,"ch01",15319.5107988101,125.078449263686
2008-12-02,"ch01",15466.6243332196,147.113534409532
2008-12-03,"ch01",15607.1217185254,140.497385305714
2008-12-04,"ch01",15724.7070794829,117.585360957545
2008-12-05,"ch01",15841.4790929106,116.772013427726
2008-12-06,"ch01",15987.7424938491,146.263400938446
2008-12-07,"ch01",16095.1221661903,107.379672341231
2008-12-08,"ch01",16229.6483851944,134.526219004061
2008-12-09,"ch01",16362.0122634622,132.363878267843
2008-12-10,"ch01",16473.0911594579,111.078895995679
2008-12-11,"ch01",16536.6500576087,63.5588981508238
2008-12-12,"ch01",16557.1156713315,20.4656137227905
2008-12-13,"ch01",16679.6023060544,122.486634722868
2008-12-14,"ch01",16844.8709757079,165.268669653573
2008-12-15,"ch01",17012.9720817393,168.101106031375
2008-12-16,"ch01",17167.9123267764,154.940245037126
2008-12-17,"ch01",17319.499234926,151.586908149557
2008-12-18,"ch01",17451.7432031468,132.243968220839
2008-12-19,"ch01",17600.3371120919,148.593908945043
2008-12-20,"ch01",17761.2973275641,160.960215472239
2008-12-21,"ch01",17929.6666009638,168.369273399716
2008-12-22,"ch01",18086.2464641213,156.57986315744
2008-12-23,"ch01",18191.3996869954,105.153222874119
2008-12-24,"ch01",18219.9669314294,28.5672444339681
2008-12-25,"ch01",18362.6761873931,142.709255963692
2008-12-26,"ch01",18507.2605566144,144.584369221375
2008-12-27,"ch01",18649.5266987012,142.26614208678
2008-12-28,"ch01",18805.2520864138,155.725387712618
2008-12-29,"ch01",18955.4553472675,150.203260853639
2008-12-30,"ch01",19090.1311228031,134.675775535639
2008-12-31,"ch01",19221.7573103523,131.626187549194
2009-01-01,"ch01",19380.5216340549,158.764323702607
2009-01-02,"ch01",19500.1302823035,119.608648248633
2009-01-03,"ch01",19607.6871266182,107.556844314621
2009-01-04,"ch01",19745.4223959335,137.735269315373
2009-01-05,"ch01",19848.8404267073,103.418030773792
2009-01-06,"ch01",19943.4242222062,94.5837954988993
2009-01-07,"ch01",20065.3549877068,121.930765500597
2009-01-08,"ch01",20106.6648691066,41.3098813997563
2009-01-09,"ch01",20215.0356728494,108.370803742799
2009-01-10,"ch01",20371.9843394818,156.948666632441
2009-01-11,"ch01",20525.2186577609,153.234318279058
2009-01-12,"ch01",20629.821593854,104.602936093082
2009-01-13,"ch01",20759.6869131438,129.865319289886
2009-01-14,"ch01",20837.5016457312,77.8147325873757
2009-01-15,"ch01",20901.5352276235,64.0335818923211
2009-01-16,"ch01",21019.744041275,118.208813651475
2009-01-17,"ch01",21145.7533458909,126.009304615919
2009-01-18,"ch01",21305.5700551324,159.816709241428
2009-01-19,"ch01",21422.9675253466,117.397470214254
2009-01-20,"ch01",21511.9646366398,88.997111293158
2009-01-21,"ch01",21593.5694944593,81.6048578194939
2009-01-22,"ch01",21738.6821079039,145.112613444592
2009-01-23,"ch01",21838.0221531315,99.3400452276738
2009-01-24,"ch01",21916.3542517742,78.3320986426763
2009-01-25,"ch01",22097.1156459683,180.761394194067
2009-01-26,"ch01",22224.8758504719,127.760204503608
2009-01-27,"ch01",22353.7323219515,128.856471479623
2009-01-28,"ch01",22485.6174801893,131.885158237768
2009-01-29,"ch01",22660.4634268138,174.845946624513
2009-01-30,"ch01",22809.9963737501,149.532946936311
2009-01-31,"ch01",22942.7566230101,132.760249260021
2009-02-01,"ch01",23115.6421620893,172.885539079145
2009-02-02,"ch01",23278.7160491678,163.07388707855
2009-02-03,"ch01",23415.1613038377,136.445254669855
2009-02-04,"ch01",23562.1058191426,146.944515304934
2009-02-05,"ch01",23683.3932770586,121.287457916029
2009-02-06,"ch01",23792.1595871893,108.766310130712
2009-02-07,"ch01",23893.9200212177,101.760434028328
2009-02-08,"ch01",24004.3497619829,110.429740765202
2009-02-09,"ch01",24026.5755775639,22.225815581027
2009-02-10,"ch01",24067.391449474,40.8158719101345
2009-02-11,"ch01",24149.2928939997,81.9014445256468
2009-02-12,"ch01",24265.6395389571,116.346644957423
2009-02-13,"ch01",24353.2904073249,87.6508683677906
2009-02-14,"ch01",24403.0737302964,49.7833229715512
2009-02-15,"ch01",24514.1723010658,111.098570769345
2009-02-16,"ch01",24629.7178562146,115.545555148786
2009-02-17,"ch01",24691.2687923769,61.5509361623603
2009-02-18,"ch01",24858.480180234,167.211387857037
2009-02-19,"ch01",25026.4622143997,167.982034165683
2009-02-20,"ch01",25174.1894081941,147.727193794399
2009-02-21,"ch01",25238.3777411563,64.1883329622276
2009-02-22,"ch01",25382.9043843107,144.526643154374
2009-02-23,"ch01",25536.2788053542,153.374421043496
2009-02-24,"ch01",25690.4186304048,154.1398250506
2009-02-25,"ch01",25824.2133697561,133.794739351303
2009-02-26,"ch01",25967.4179889886,143.20461923256
2009-02-27,"ch01",26149.2435470089,181.825558020263
2009-02-28,"ch01",26291.5060633085,142.262516299574
2009-03-01,"ch01",26442.8169940894,151.310930780903
2009-03-02,"ch01",26592.0763941012,149.259400011845
2009-03-03,"ch01",26723.4950819897,131.418687888482
2009-03-04,"ch01",26766.8592573566,43.364175366936
2009-03-05,"ch01",26926.387079694,159.527822337371
2009-03-06,"ch01",26925.675417074,-0.711662619964421
2008-04-14,"ch02",17.1701826682587,17.1701826682587
2008-04-15,"ch02",45.998043928106,28.8278612598474
2008-04-16,"ch02",72.1966681451844,26.1986242170784
2008-04-17,"ch02",91.9271874599163,19.7305193147318
2008-04-18,"ch02",95.7635987074076,3.83641124749135
2008-04-19,"ch02",134.325446617858,38.5618479104499
2008-04-20,"ch02",164.884875675387,30.5594290575294
2008-04-21,"ch02",182.196850850379,17.3119751749924
2008-04-22,"ch02",197.505457181434,15.3086063310547
2008-04-23,"ch02",220.29344711523,22.7879899337962
2008-04-24,"ch02",247.954915388954,27.661468273724
2008-04-25,"ch02",273.661518968742,25.706603579788
2008-04-26,"ch02",329.49125617332,55.8297372045775
2008-04-27,"ch02",377.320841869322,47.8295856960024
2008-04-28,"ch02",425.241076694734,47.9202348254121
2008-04-29,"ch02",479.184319897154,53.9432432024192
2008-04-30,"ch02",528.164267599847,48.9799477026932
2008-05-01,"ch02",548.609752762272,20.4454851624256
2008-05-02,"ch02",596.056534868833,47.4467821065603
2008-05-03,"ch02",650.079330564801,54.0227956959687
2008-05-04,"ch02",690.701017073875,40.6216865090733
2008-05-05,"ch02",731.342091249341,40.6410741754659
2008-05-06,"ch02",751.520834810194,20.1787435608531
2008-05-07,"ch02",801.44422344989,49.923388639696
2008-05-08,"ch02",849.237336128608,47.7931126787178
2008-05-09,"ch02",894.913734046281,45.6763979176737
2008-05-10,"ch02",933.664787185165,38.7510531388831
2008-05-11,"ch02",949.923514047676,16.2587268625116
2008-05-12,"ch02",991.139276918799,41.2157628711225
2008-05-13,"ch02",1032.30133487245,41.1620579536525
2008-05-14,"ch02",1082.54358913272,50.2422542602731
2008-05-15,"ch02",1127.60650080489,45.0629116721658
2008-05-16,"ch02",1168.14883897933,40.5423381744373
2008-05-17,"ch02",1209.33048933634,41.1816503570134
2008-05-18,"ch02",1258.95759100965,49.6271016733077
2008-05-19,"ch02",1304.78904287307,45.8314518634192
2008-05-20,"ch02",1348.73203728351,43.942994410445
2008-05-21,"ch02",1382.23505705824,33.5030197747313
2008-05-22,"ch02",1417.21020951135,34.9751524531053
2008-05-23,"ch02",1459.17055335269,41.9603438413377
2008-05-24,"ch02",1499.73489016689,40.564336814207
2008-05-25,"ch02",1536.56142974385,36.8265395769572
2008-05-26,"ch02",1573.11412052644,36.5526907825915
2008-05-27,"ch02",1611.71163241978,38.5975118933388
2008-05-28,"ch02",1639.71560105762,28.0039686378378
2008-05-29,"ch02",1673.61290246822,33.8973014106019
2008-05-30,"ch02",1713.09669615754,39.4837936893223
2008-05-31,"ch02",1749.69548225091,36.59878609337
2008-06-01,"ch02",1757.53585600611,7.84037375519316
2008-06-02,"ch02",1768.2184629966,10.6826069904978
2008-06-03,"ch02",1760.49465210264,-7.72381089396515
2008-06-04,"ch02",1753.9604691593,-6.53418294333556
2008-06-05,"ch02",1765.65168465338,11.6912154940797
2008-06-06,"ch02",1799.80383809534,34.1521534419526
2008-06-07,"ch02",1842.26596119451,42.4621230991697
2008-06-08,"ch02",1859.72692706218,17.4609658676775
2008-06-09,"ch02",1875.42450965495,15.6975825927718
2008-06-10,"ch02",1904.72559755745,29.3010879024917
2008-06-11,"ch02",1919.4528372063,14.7272396488562
2008-06-12,"ch02",1959.97446892786,40.5216317215562
2008-06-13,"ch02",2007.7233483348,47.7488794069375
2008-06-14,"ch02",2057.45894724649,49.7355989116889
2008-06-15,"ch02",2077.85687016394,20.3979229174536
2008-06-16,"ch02",2102.74752968751,24.8906595235739
2008-06-17,"ch02",2130.16219045521,27.4146607677
2008-06-18,"ch02",2171.50037151442,41.3381810592044
2008-06-19,"ch02",2203.30526526773,31.8048937533098
2008-06-20,"ch02",2214.55803111672,11.2527658489945
2008-06-21,"ch02",2266.87701860285,52.3189874861305
2008-06-22,"ch02",2316.89763111218,50.0206125093317
2008-06-23,"ch02",2363.47413401276,46.5765029005776
2008-06-24,"ch02",2411.24420119742,47.7700671846563
2008-06-25,"ch02",2458.37728818236,47.1330869849422
2008-06-26,"ch02",2498.75693351558,40.379645333225
2008-06-27,"ch02",2542.69184220832,43.9349086927335
2008-06-28,"ch02",2580.70951394685,38.0176717385299
2008-06-29,"ch02",2618.73624351223,38.0267295653842
2008-06-30,"ch02",2660.70402649444,41.9677829822076
2008-07-01,"ch02",2703.41170201381,42.707675519367
2008-07-02,"ch02",2742.98682712611,39.5751251123024
2008-07-03,"ch02",2779.50837657187,36.5215494457621
2008-07-04,"ch02",2799.85766226755,20.3492856956825
2008-07-05,"ch02",2824.51163444977,24.6539721822186
2008-07-06,"ch02",2851.8848198084,27.3731853586247
2008-07-07,"ch02",2885.23200707989,33.3471872714957
2008-07-08,"ch02",2922.6951695048,37.4631624249064
2008-07-09,"ch02",2957.63409177451,34.93892226971
2008-07-10,"ch02",2989.16583594208,31.5317441675727
2008-07-11,"ch02",3029.63272135137,40.4668854092827
2008-07-12,"ch02",3061.03411276017,31.4013914088007
2008-07-13,"ch02",3080.73651350931,19.7024007491439
2008-07-14,"ch02",3110.25162340821,29.5151098988998
2008-07-15,"ch02",3152.71551372736,42.4638903191541
2008-07-16,"ch02",3193.32490792654,40.6093941991748
2008-07-17,"ch02",3236.3545447354,43.0296368088667
2008-07-18,"ch02",3271.29479928256,34.9402545471557
2008-07-19,"ch02",3315.69674989647,44.4019506139059
2008-07-20,"ch02",3340.62105976292,24.9243098664501
2008-07-21,"ch02",3385.0322853415,44.41122557858
2008-07-22,"ch02",3425.12331125841,40.0910259169147
2008-07-23,"ch02",3459.36256011471,34.2392488563021
2008-07-24,"ch02",3476.08606670371,16.7235065890014
2008-07-25,"ch02",3504.51619358869,28.4301268849786
2008-07-26,"ch02",3543.60897880844,39.092785219745
2008-07-27,"ch02",3574.83035446169,31.2213756532548
2008-07-28,"ch02",3598.72585308314,23.8954986214432
2008-07-29,"ch02",3634.75262648137,36.026773398233
2008-07-30,"ch02",3681.29088046642,46.5382539850546
2008-07-31,"ch02",3726.10097154215,44.8100910757275
2008-08-01,"ch02",3761.09866214755,34.9976906053987
2008-08-02,"ch02",3810.75602303864,49.6573608910912
2008-08-03,"ch02",3862.43531324906,51.6792902104208
2008-08-04,"ch02",3901.99244910833,39.5571358592686
2008-08-05,"ch02",3939.16089576496,37.1684466566269
2008-08-06,"ch02",3974.14005197498,34.9791562100239
2008-08-07,"ch02",4011.46526731112,37.3252153361404
2008-08-08,"ch02",4054.31291891291,42.8476516017877
2008-08-09,"ch02",4108.9189652338,54.6060463208909
2008-08-10,"ch02",4150.06647476431,41.1475095305055
2008-08-11,"ch02",4205.17918707706,55.1127123127561
2008-08-12,"ch02",4261.76270915186,56.5835220748011
2008-08-13,"ch02",4316.26902532821,54.5063161763488
2008-08-14,"ch02",4374.2416357284,57.9726104001915
2008-08-15,"ch02",4432.66553149714,58.4238957687413
2008-08-16,"ch02",4490.86794800307,58.2024165059235
2008-08-17,"ch02",4550.54302927136,59.6750812682906
2008-08-18,"ch02",4662.95280489563,112.409775624271
2008-08-19,"ch02",4732.28464518863,69.3318402930027
2008-08-20,"ch02",4780.96092888575,48.6762836971155
2008-08-21,"ch02",4821.40010933323,40.4391804474829
2008-08-22,"ch02",4839.21886927593,17.8187599426968
2008-08-23,"ch02",4881.06668909641,41.8478198204803
2008-08-24,"ch02",4948.04454075865,66.9778516622471
2008-08-25,"ch02",5009.87420555917,61.8296648005108
2008-08-26,"ch02",5070.80822708234,60.9340215231695
2008-08-27,"ch02",5111.96511455856,41.1568874762272
2008-08-28,"ch02",5145.08274610404,33.1176315454762
2008-08-29,"ch02",5202.35105704084,57.2683109368051
2008-08-30,"ch02",5242.83218014501,40.4811231041691
2008-08-31,"ch02",5267.24191864761,24.4097385025966
2008-09-01,"ch02",5327.19438243919,59.9524637915783
2008-09-02,"ch02",5388.29812266179,61.1037402225982
2008-09-03,"ch02",5420.91574911556,32.617626453778
2008-09-04,"ch02",5452.51488053315,31.5991314175843
2008-09-05,"ch02",5463.62435784772,11.1094773145701
2008-09-06,"ch02",5480.95543384641,17.3310759986884
2008-09-07,"ch02",5536.17272834735,55.2172945009473
2008-09-08,"ch02",5599.48594496815,63.3132166207976
2008-09-09,"ch02",5664.8850067734,65.3990618052455
2008-09-10,"ch02",5731.8576037461,66.972596972706
2008-09-11,"ch02",5794.2257330152,62.3681292691014
2008-09-12,"ch02",5857.21128486927,62.9855518540684
2008-09-13,"ch02",5905.23441739239,48.0231325231148
2008-09-14,"ch02",5937.14716124873,31.912743856342
2008-09-15,"ch02",5995.99065120154,58.8434899528122
2008-09-16,"ch02",6053.67765613531,57.6870049337708
2008-09-17,"ch02",6093.65933484021,39.981678704896
2008-09-18,"ch02",6152.69733465949,59.0379998192851
2008-09-19,"ch02",6213.17019040978,60.4728557502847
2008-09-20,"ch02",6267.44206632736,54.2718759175788
2008-09-21,"ch02",6333.2048165669,65.7627502395449
2008-09-22,"ch02",6382.92496020452,49.7201436376199
2008-09-23,"ch02",6410.36876876795,27.4438085634306
2008-09-24,"ch02",6484.48960999797,74.1208412300217
2008-09-25,"ch02",6560.70347482284,76.2138648248628
2008-09-26,"ch02",6628.96759252856,68.2641177057189
2008-09-27,"ch02",6690.41247618856,61.4448836600035
2008-09-28,"ch02",6735.46556223569,45.0530860471353
2008-09-29,"ch02",6791.09910469644,55.6335424607451
2008-09-30,"ch02",6867.71771582823,76.6186111317866
2008-10-01,"ch02",6933.55415463288,65.8364388046539
2008-10-02,"ch02",6986.41781602083,52.8636613879487
2008-10-03,"ch02",7025.49557848843,39.0777624675974
2008-10-04,"ch02",7047.58196014762,22.0863816591904
2008-10-05,"ch02",7076.51989577627,28.9379356286488
2008-10-06,"ch02",7134.42155254146,57.9016567651927
2008-10-07,"ch02",7222.19618705127,87.774634509813
2008-10-08,"ch02",7294.08856523016,71.8923781788876
